Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
549, 9541.5, 7214.30775, 0, 18, 12.24, 1189, 145.55468082427979, p, -, 6
550, 9606.35, 7498.02625, 0, 18, 12.565, 1005, 180.2078218460083, c, -, 43
551, 9720.6, 7707.527, 0, 18, 12.95, 1107, 171.24207496643066, i, -, 0
552, 8597.55, 6655.9615, 0, 16, 10.675, 1160, 173.27226209640503, n, 0.01, 16
553, 9301.25, 6951.11575, 0, 18, 10.745, 1179, 162.64171409606934, p, -, 4
554, 8706.25, 6298.588, 0, 16, 9.925, 1217, 166.38611674308777, m, 0.01, 19
555, 9339.3, 6964.57225, 0, 17, 11.51, 1154, 180.0601930618286, p, -, 8
556, 9439.35, 7270.6975, 0, 18, 11.84, 925, 201.00617504119873, c, -, 50
557, 9443.2, 7578.9955, 0, 18, 12.96, 1275, 153.18013072013855, p, -, 6
558, 9106.25, 6711.44175, 0, 16, 10.955, 1138, 165.3798201084137, p, -, 2
559, 9955.9, 7868.053, 0, 19, 13.955, 1153, 166.64561319351196, n, 0.01, 41
560, 9845.85, 7493.616749999999, 0, 19, 12.54, 1182, 171.79658794403076, m, 0.05, 34
561, 8710.95, 6908.894, 0, 16, 10.97, 1083, 159.64338994026184, n, 0.01, 19
562, 9800.0, 7253.955749999999, 0, 19, 12.81, 1204, 171.4940059185028, m, 0.01, 19
563, 9277.25, 7302.13725, 0, 18, 12.84, 1340, 149.77095222473145, m, 0.05, 66
564, 10000.0, 7470.1345, 186938, 20, 12.66, 995, 192.38178300857544, i, -, 0
565, 9698.5, 7544.1134999999995, 0, 18, 11.495, 874, 199.49121403694153, n, 0.1, 13
566, 9106.1, 6570.035000000001, 0, 17, 10.84, 1135, 167.49408793449402, n, 0.01, 44
567, 9417.95, 7514.31075, 0, 18, 12.57, 1026, 173.58820486068726, m, 0.05, 5
568, 9071.1, 6986.02975, 0, 17, 11.445, 998, 207.2273998260498, m, 0.05, 36
569, 9451.95, 7171.157249999999, 0, 18, 11.455, 903, 213.81743574142456, n, 0.1, 27
570, 9707.4, 7236.495, 0, 19, 11.285, 988, 184.66922187805176, p, -, 3
571, 8849.15, 6693.76175, 0, 16, 10.29, 1003, 170.17880487442017, p, -, 1
