Generation, Best Score, Average Score, Best Lap Time, Laps, Average Laps, TPS, Time Spent, Last Mutate Rate, Last Evolution, Father Rank
5972, 10000.0, 6912.784, 5253, 1, 0.51, 24, 225.41364884376526, p, -, 0
5973, 10000.0, 7183.66, 5253, 1, 0.512, 23, 240.75186395645142, p, -, 0
5974, 10000.0, 7041.524, 5253, 1, 0.51, 23, 235.69037580490112, i, -, 0
5975, 10000.0, 6764.358, 5253, 1, 0.484, 23, 230.3188660144806, p, -, 0
5976, 10000.0, 6892.986, 5253, 1, 0.482, 23, 241.7352728843689, p, -, 0
5977, 10000.0, 6808.454, 5253, 1, 0.486, 23, 235.44272994995117, i, -, 0
5978, 10000.0, 6931.97, 5253, 1, 0.498, 23, 235.64528799057007, c, -, 20
5979, 10000.0, 7245.324, 5253, 1, 0.532, 22, 241.77889800071716, p, -, 0
5980, 10000.0, 7100.368, 5253, 1, 0.52, 23, 236.85602498054504, p, -, 0
5981, 10000.0, 6995.77, 5253, 1, 0.498, 26, 233.33754110336304, p, -, 0
5982, 10000.0, 7027.642, 5253, 1, 0.504, 29, 202.7246859073639, p, -, 0
5983, 10000.0, 7064.428, 5253, 1, 0.51, 28, 195.95456910133362, i, -, 0
5984, 10000.0, 7292.922, 5253, 1, 0.534, 28, 194.41262888908386, p, -, 0
5985, 10000.0, 6880.762, 5253, 1, 0.494, 29, 192.59687495231628, i, -, 0
5986, 10000.0, 7060.928, 5253, 1, 0.522, 28, 194.6894199848175, i, -, 0
5987, 10000.0, 6962.028, 5253, 1, 0.506, 29, 187.05866599082947, p, -, 0
5988, 10000.0, 7040.932, 5253, 1, 0.508, 37, 209.86524391174316, p, -, 0
5989, 10000.0, 6936.092, 5253, 1, 0.498, 60, 131.30824184417725, p, -, 0
5990, 10000.0, 7265.882, 5253, 1, 0.554, 46, 140.67934012413025, p, -, 0
5991, 10000.0, 6583.026, 5253, 1, 0.478, 53, 144.86626410484314, c, -, 31
5992, 10000.0, 7359.614, 5253, 1, 0.538, 46, 146.99359393119812, p, -, 0
5993, 10000.0, 7320.324, 5253, 1, 0.53, 50, 122.68703484535217, p, -, 0
5994, 10000.0, 6954.262, 5253, 1, 0.494, 57, 145.83047437667847, p, -, 0
5995, 10000.0, 7064.794, 5253, 1, 0.506, 37, 147.6349902153015, p, -, 0
5996, 10000.0, 7226.904, 5253, 1, 0.514, 43, 135.35923409461975, c, -, 26
5997, 10000.0, 6713.67, 5253, 1, 0.442, 47, 124.94247698783875, c, -, 25
5998, 10000.0, 6787.748, 5253, 1, 0.502, 54, 114.49930095672607, p, -, 0
5999, 10000.0, 7120.178, 5253, 1, 0.494, 59, 103.54205322265625, p, -, 0
6000, 10000.0, 7097.1, 5253, 1, 0.522, 41, 131.33772897720337, p, -, 0
6001, 10000.0, 6829.708, 5253, 1, 0.498, 49, 134.14401602745056, i, -, 0
6002, 10000.0, 6966.584, 5253, 1, 0.518, 57, 128.56565403938293, p, -, 0
6003, 10000.0, 7288.08, 5253, 1, 0.522, 50, 136.8187198638916, p, -, 0
6004, 10000.0, 7155.316, 5253, 1, 0.52, 43, 143.1420819759369, p, -, 0
6005, 10000.0, 7459.196, 5253, 1, 0.558, 45, 160.543527841568, i, -, 0
6006, 10000.0, 7182.028, 5253, 1, 0.528, 47, 139.94715094566345, i, -, 0
6007, 10000.0, 7138.196, 5253, 1, 0.554, 51, 175.0294268131256, i, -, 0
6008, 10000.0, 7033.14, 5253, 1, 0.51, 44, 138.94911193847656, p, -, 0
6009, 10000.0, 7062.072, 5253, 1, 0.508, 45, 124.07175087928772, p, -, 0
6010, 10000.0, 7134.424, 5253, 1, 0.504, 41, 141.0071861743927, p, -, 0
6011, 10000.0, 7220.452, 5253, 1, 0.54, 43, 144.1233148574829, p, -, 0
6012, 10000.0, 7129.774, 5253, 1, 0.504, 39, 144.78820395469666, p, -, 0
6013, 10000.0, 7161.912, 5253, 1, 0.514, 43, 158.3848397731781, p, -, 0
6014, 10000.0, 6982.888, 5253, 1, 0.502, 34, 164.02828311920166, p, -, 0
6015, 10000.0, 6743.024, 5253, 1, 0.49, 47, 118.09991097450256, i, -, 0
6016, 10000.0, 7332.176, 5253, 1, 0.558, 42, 134.52119827270508, p, -, 0
6017, 10000.0, 7002.106, 5253, 1, 0.48, 37, 165.94268584251404, i, -, 0
6018, 10000.0, 7311.69, 5253, 1, 0.536, 44, 140.99744510650635, p, -, 0
6019, 10000.0, 6670.744, 5253, 1, 0.468, 39, 142.03224778175354, p, -, 0
6020, 10000.0, 6879.704, 5253, 1, 0.464, 38, 148.16216206550598, p, -, 0
6021, 10000.0, 7064.966, 5253, 1, 0.506, 40, 141.54327511787415, p, -, 0
